00:18:00.606 INFO  IP: 205.210.31.182 -> / 
13:46:23.521 INFO  Loading Event: giveawayEnded 
13:46:23.522 INFO  Loading Event: giveawayReactionAdded 
13:46:23.522 INFO  Loading Event: giveawayReactionRemoved 
13:46:23.523 INFO  Loading Event: giveawayRerolled 
13:46:23.601 INFO  Loading Event: autoComplete 
13:46:23.603 INFO  Loading Event: clickButton 
13:46:23.630 INFO  Loading Event: clickMenu 
13:46:23.631 INFO  Loading Event: slashCreate 
13:46:23.632 INFO  Loading Event: ticketClose 
13:46:23.632 INFO  Loading Event: ticketCreate 
13:46:23.633 INFO  Loading Event: warning 
13:46:23.634 INFO  Loading Event: channelCreate 
13:46:23.635 INFO  Loading Event: channelDelete 
13:46:23.636 INFO  Loading Event: channelUpdate 
13:46:23.637 INFO  Loading Event: emojiCreate 
13:46:23.638 INFO  Loading Event: emojiDelete 
13:46:23.639 INFO  Loading Event: emojiUpdate 
13:46:23.640 INFO  Loading Event: guildBanAdd 
13:46:23.640 INFO  Loading Event: guildBanRemove 
13:46:23.641 INFO  Loading Event: guildMemberAdd 
13:46:23.644 INFO  Loading Event: guildMemberRemove 
13:46:23.644 INFO  Loading Event: guildMemberUpdate 
13:46:23.645 INFO  Loading Event: guildScheduledEventCreate 
13:46:23.646 INFO  Loading Event: guildScheduledEventDelete 
13:46:23.647 INFO  Loading Event: guildScheduledEventUpdate 
13:46:23.648 INFO  Loading Event: guildScheduledEventUserAdd 
13:46:23.649 INFO  Loading Event: guildScheduledEventUserRemove 
13:46:23.649 INFO  Loading Event: guildUpdate 
13:46:23.650 INFO  Loading Event: inviteCreate 
13:46:23.651 INFO  Loading Event: inviteDelete 
13:46:23.652 INFO  Loading Event: messageDelete 
13:46:23.653 INFO  Loading Event: messageDeleteBulk 
13:46:23.654 INFO  Loading Event: messageReactionAdd 
13:46:23.654 INFO  Loading Event: messageReactionRemove 
13:46:23.655 INFO  Loading Event: messageReactionRemoveAll 
13:46:23.656 INFO  Loading Event: messageUpdate 
13:46:23.657 INFO  Loading Event: roleCreate 
13:46:23.657 INFO  Loading Event: roleDelete 
13:46:23.658 INFO  Loading Event: roleUpdate 
13:46:23.664 INFO  Loading Event: stickerCreate 
13:46:23.665 INFO  Loading Event: stickerDelete 
13:46:23.666 INFO  Loading Event: stickerUpdate 
13:46:23.667 INFO  Loading Event: threadCreate 
13:46:23.668 INFO  Loading Event: threadDelete 
13:46:23.668 INFO  Loading Event: threadListSync 
13:46:23.669 INFO  Loading Event: threadMembersUpdate 
13:46:23.670 INFO  Loading Event: threadUpdate 
13:46:23.671 INFO  Loading Event: voiceStateUpdate 
13:46:23.674 INFO  Loading Event: shardDisconnect 
13:46:23.674 INFO  Loading Event: shardError 
13:46:23.675 INFO  Loading Event: shardReady 
13:46:23.676 INFO  Loading Event: shardReconnecting 
13:46:24.185 INFO  10 language(s) have loaded. (ar-EG, de-DE, en-US, en-upside, es-ES, fr-FR, it-IT, nl-NL, pt-BR, ru-RU) 
13:46:24.229 INFO  MongoDB successfully connected 
13:46:26.973 INFO  Shard: 0 has became ready with: 0 unavailable guilds. 
13:46:27.068 INFO  Statistics API has loaded on port:3000 
13:46:27.092 INFO  All guilds have been initialized. 
13:46:27.097 INFO  -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-= 
13:46:27.097 INFO  Prof Grand Oak#0818, ready to serve [1] users in [4] servers. 
13:46:27.097 INFO  -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-= 
13:46:31.402 INFO  =-=-=-=-=-=-=- Reload Commands -=-=-=-=-=-=-= 
13:46:31.402 INFO  Connect API.. 
13:46:31.693 INFO  Successfully deleted all guild commands. 
13:47:36.467 INFO  =-=-=-=-=-=-=- Config file Verification -=-=-=-=-=-=-= 
13:47:36.468 INFO  Verifying config.. 
13:47:36.469 INFO  Checking client details.. 
13:47:37.208 INFO  Checking MongoDB URL 
13:47:37.476 INFO  =-=-=-=-=-=-=- Loading shard(s) -=-=-=-=-=-=-= 
13:47:38.427 INFO  =-=-=-=-=-=-=- Loading command(s): 137 -=-=-=-=-=-=-= 
13:47:38.431 INFO  Loading Command: flip. 
13:47:38.432 INFO  Loading Command: meme. 
13:47:38.433 INFO  Loading Command: pokememe. 
13:47:38.435 INFO  Loading Command: type. 
13:47:38.436 INFO  Loading Command: random. 
13:47:38.437 INFO  Loading Command: rpokemon. 
13:47:38.439 INFO  Loading Command: g-delete. 
13:47:38.440 INFO  Loading Command: g-edit. 
13:47:38.441 INFO  Loading Command: g-pause. 
13:47:38.442 INFO  Loading Command: g-reroll. 
13:47:38.444 INFO  Loading Command: g-start. 
13:47:38.447 INFO  Loading Command: giveaway. 
13:47:38.449 INFO  Loading Command: eval. 
13:47:38.455 INFO  Loading Command: lavalink. 
13:47:38.456 INFO  Loading Command: refresh. 
13:47:38.457 INFO  Loading Command: reload. 
13:47:38.459 INFO  Loading Command: script. 
13:47:38.459 INFO  Loading Command: shutdown. 
13:47:38.488 INFO  Loading Command: user. 
13:47:38.490 INFO  Loading Command: leaderboard. 
13:47:38.691 INFO  Loading Command: rank. 
13:47:38.692 INFO  Loading Command: poll. 
13:47:38.693 INFO  Loading Command: blurpify. 
13:47:38.694 INFO  Loading Command: captcha. 
13:47:38.694 INFO  Loading Command: cat. 
13:47:38.695 INFO  Loading Command: changemymind. 
13:47:38.696 INFO  Loading Command: clyde. 
13:47:38.697 INFO  Loading Command: craiyon. 
13:47:38.697 INFO  Loading Command: deepfry. 
13:47:38.698 INFO  Loading Command: dog. 
13:47:38.713 INFO  Loading Command: image. 
13:47:38.714 INFO  Loading Command: phcomment. 
13:47:38.715 INFO  Loading Command: qrcode. 
13:47:38.716 INFO  Loading Command: ship. 
13:47:38.716 INFO  Loading Command: threats. 
13:47:38.717 INFO  Loading Command: twitter. 
13:47:38.718 INFO  Loading Command: whowouldwin. 
13:47:38.720 INFO  Loading Command: help. 
13:47:38.721 INFO  Loading Command: shorturl. 
13:47:38.722 INFO  Loading Command: status. 
13:47:38.723 INFO  Loading Command: addrole. 
13:47:38.724 INFO  Loading Command: ban. 
13:47:38.724 INFO  Loading Command: clear-warning. 
13:47:38.725 INFO  Loading Command: clear. 
13:47:38.726 INFO  Loading Command: deafen. 
13:47:38.727 INFO  Loading Command: delrole. 
13:47:38.727 INFO  Loading Command: dm. 
13:47:38.728 INFO  Loading Command: editrole. 
13:47:38.732 INFO  Loading Command: kick. 
13:47:38.732 INFO  Loading Command: lock. 
13:47:38.733 INFO  Loading Command: mute. 
13:47:38.734 INFO  Loading Command: nick. 
13:47:38.735 INFO  Loading Command: report. 
13:47:38.735 INFO  Loading Command: slowmode. 
13:47:38.736 INFO  Loading Command: unban. 
13:47:38.737 INFO  Loading Command: undeafen. 
13:47:38.738 INFO  Loading Command: unlock. 
13:47:38.738 INFO  Loading Command: unmute. 
13:47:38.739 INFO  Loading Command: warn. 
13:47:38.740 INFO  Loading Command: warnings. 
13:47:38.742 INFO  Loading Command: embed. 
13:47:38.743 INFO  Loading Command: rr-add. 
13:47:38.743 INFO  Loading Command: rr-remove. 
13:47:38.744 INFO  Loading Command: set-lang. 
13:47:38.754 INFO  Loading Command: set-logs. 
13:47:38.755 INFO  Loading Command: set-plugin. 
13:47:38.756 INFO  Loading Command: friendcode. 
13:47:38.757 INFO  Loading Command: pokemon. 
13:47:38.758 INFO  Loading Command: tag-add. 
13:47:38.758 INFO  Loading Command: tag-delete. 
13:47:38.759 INFO  Loading Command: tag-edit. 
13:47:38.760 INFO  Loading Command: tag-view. 
13:47:38.760 INFO  Loading Command: tags. 
13:47:38.761 INFO  Loading Command: ticket-close. 
13:47:38.762 INFO  Loading Command: ticket-create. 
13:47:38.762 INFO  Loading Command: ticket-setup. 
13:47:38.763 INFO  Loading Command: ticket. 
13:47:38.764 INFO  =-=-=-=-=-=-=- Loading events(s): 44 -=-=-=-=-=-=-= 
13:47:38.764 INFO  =-=-=-=-=-=-=- Skipping ReactionRoles -=-=-=-=-=-=-= 
13:47:38.805 INFO  Loading Event: debug 
13:47:38.805 INFO  Loading Event: error 
13:47:38.806 INFO  Loading Event: guildCreate 
13:47:38.807 INFO  Loading Event: guildDelete 
13:47:38.808 INFO  Loading Event: guildUnavailable 
13:47:38.808 INFO  Loading Event: interactionCreate 
13:47:38.810 INFO  Loading Event: messageCreate 
13:47:38.811 INFO  Loading Event: rateLimited 
13:47:38.811 INFO  Loading Event: raw 
13:47:38.812 INFO  Loading Event: ready 
13:47:38.812 INFO  Loading Event: request 
13:47:38.813 INFO  Loading Event: warn 
13:47:38.874 INFO  Loading Event: autoComplete 
13:47:38.875 INFO  Loading Event: clickButton 
13:47:38.914 INFO  Loading Event: clickMenu 
13:47:38.915 INFO  Loading Event: slashCreate 
13:47:38.915 INFO  Loading Event: ticketClose 
13:47:38.916 INFO  Loading Event: ticketCreate 
13:47:38.916 INFO  Loading Event: warning 
13:47:38.917 INFO  Loading Event: endedGiveawayReactionAdded 
13:47:38.918 INFO  Loading Event: giveawayDeleted 
13:47:38.918 INFO  Loading Event: giveawayEnded 
13:47:38.919 INFO  Loading Event: giveawayReactionAdded 
13:47:38.919 INFO  Loading Event: giveawayReactionRemoved 
13:47:38.920 INFO  Loading Event: giveawayRerolled 
13:47:38.921 INFO  Loading Event: channelCreate 
13:47:38.922 INFO  Loading Event: channelDelete 
13:47:38.923 INFO  Loading Event: channelUpdate 
13:47:38.923 INFO  Loading Event: emojiCreate 
13:47:38.924 INFO  Loading Event: emojiDelete 
13:47:38.924 INFO  Loading Event: emojiUpdate 
13:47:38.925 INFO  Loading Event: guildBanAdd 
13:47:38.925 INFO  Loading Event: guildBanRemove 
13:47:38.926 INFO  Loading Event: guildMemberAdd 
13:47:38.928 INFO  Loading Event: guildMemberRemove 
13:47:38.928 INFO  Loading Event: guildMemberUpdate 
13:47:38.929 INFO  Loading Event: guildScheduledEventCreate 
13:47:38.929 INFO  Loading Event: guildScheduledEventDelete 
13:47:38.930 INFO  Loading Event: guildScheduledEventUpdate 
13:47:38.930 INFO  Loading Event: guildScheduledEventUserAdd 
13:47:38.931 INFO  Loading Event: guildScheduledEventUserRemove 
13:47:38.932 INFO  Loading Event: guildUpdate 
13:47:38.932 INFO  Loading Event: inviteCreate 
13:47:38.933 INFO  Loading Event: inviteDelete 
13:47:38.933 INFO  Loading Event: messageDelete 
13:47:38.935 INFO  Loading Event: messageDeleteBulk 
13:47:38.936 INFO  Loading Event: messageReactionAdd 
13:47:38.936 INFO  Loading Event: messageReactionRemove 
13:47:38.937 INFO  Loading Event: messageReactionRemoveAll 
13:47:38.937 INFO  Loading Event: messageUpdate 
13:47:38.938 INFO  Loading Event: roleCreate 
13:47:38.938 INFO  Loading Event: roleDelete 
13:47:38.939 INFO  Loading Event: roleUpdate 
13:47:38.939 INFO  Loading Event: stickerCreate 
13:47:38.940 INFO  Loading Event: stickerDelete 
13:47:38.941 INFO  Loading Event: stickerUpdate 
13:47:38.941 INFO  Loading Event: threadCreate 
13:47:38.942 INFO  Loading Event: threadDelete 
13:47:38.942 INFO  Loading Event: threadListSync 
13:47:38.943 INFO  Loading Event: threadMembersUpdate 
13:47:38.943 INFO  Loading Event: threadUpdate 
13:47:38.944 INFO  Loading Event: voiceStateUpdate 
13:47:38.945 INFO  Loading Event: shardDisconnect 
13:47:38.946 INFO  Loading Event: shardError 
13:47:38.946 INFO  Loading Event: shardReady 
13:47:38.947 INFO  Loading Event: shardReconnecting 
13:47:39.396 INFO  10 language(s) have loaded. (ar-EG, de-DE, en-US, en-upside, es-ES, fr-FR, it-IT, nl-NL, pt-BR, ru-RU) 
13:47:39.439 INFO  MongoDB successfully connected 
13:47:42.533 INFO  Shard: 0 has became ready with: 0 unavailable guilds. 
13:47:42.612 INFO  Statistics API has loaded on port:3000 
13:47:42.641 INFO  All guilds have been initialized. 
13:47:42.647 INFO  -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-= 
13:47:42.648 INFO  Prof Grand Oak#0818, ready to serve [1] users in [4] servers. 
13:47:42.649 INFO  -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-= 
13:47:53.239 INFO  =-=-=-=-=-=-=- Reload Commands -=-=-=-=-=-=-= 
13:47:53.240 INFO  Connect API.. 
13:47:53.486 INFO  Successfully deleted all guild commands. 
13:48:21.290 INFO  =-=-=-=-=-=-=- Config file Verification -=-=-=-=-=-=-= 
13:48:21.292 INFO  Verifying config.. 
13:48:21.292 INFO  Checking client details.. 
13:48:21.976 INFO  Checking MongoDB URL 
13:48:22.269 INFO  =-=-=-=-=-=-=- Loading shard(s) -=-=-=-=-=-=-= 
13:48:23.279 INFO  =-=-=-=-=-=-=- Loading command(s): 137 -=-=-=-=-=-=-= 
13:48:23.285 INFO  Loading Command: flip. 
13:48:23.286 INFO  Loading Command: meme. 
13:48:23.288 INFO  Loading Command: pokememe. 
13:48:23.289 INFO  Loading Command: type. 
13:48:23.290 INFO  Loading Command: random. 
13:48:23.291 INFO  Loading Command: rpokemon. 
13:48:23.293 INFO  Loading Command: poll. 
13:48:23.296 INFO  Loading Command: g-delete. 
13:48:23.297 INFO  Loading Command: g-edit. 
13:48:23.298 INFO  Loading Command: g-pause. 
13:48:23.299 INFO  Loading Command: g-reroll. 
13:48:23.300 INFO  Loading Command: g-start. 
13:48:23.302 INFO  Loading Command: giveaway. 
13:48:23.304 INFO  Loading Command: eval. 
13:48:23.310 INFO  Loading Command: lavalink. 
13:48:23.312 INFO  Loading Command: refresh. 
13:48:23.313 INFO  Loading Command: reload. 
13:48:23.314 INFO  Loading Command: script. 
13:48:23.315 INFO  Loading Command: shutdown. 
13:48:23.345 INFO  Loading Command: user. 
13:48:23.347 INFO  Loading Command: blurpify. 
13:48:23.348 INFO  Loading Command: captcha. 
13:48:23.349 INFO  Loading Command: cat. 
13:48:23.351 INFO  Loading Command: changemymind. 
13:48:23.352 INFO  Loading Command: clyde. 
13:48:23.353 INFO  Loading Command: craiyon. 
13:48:23.354 INFO  Loading Command: deepfry. 
13:48:23.355 INFO  Loading Command: dog. 
13:48:23.370 INFO  Loading Command: image. 
13:48:23.372 INFO  Loading Command: phcomment. 
13:48:23.373 INFO  Loading Command: qrcode. 
13:48:23.374 INFO  Loading Command: ship. 
13:48:23.375 INFO  Loading Command: threats. 
13:48:23.376 INFO  Loading Command: twitter. 
13:48:23.377 INFO  Loading Command: whowouldwin. 
13:48:23.379 INFO  Loading Command: leaderboard. 
13:48:23.591 INFO  Loading Command: rank. 
13:48:23.592 INFO  Loading Command: help. 
13:48:23.593 INFO  Loading Command: shorturl. 
13:48:23.594 INFO  Loading Command: status. 
13:48:23.595 INFO  Loading Command: addrole. 
13:48:23.596 INFO  Loading Command: ban. 
13:48:23.597 INFO  Loading Command: clear-warning. 
13:48:23.598 INFO  Loading Command: clear. 
13:48:23.598 INFO  Loading Command: deafen. 
13:48:23.599 INFO  Loading Command: delrole. 
13:48:23.600 INFO  Loading Command: dm. 
13:48:23.601 INFO  Loading Command: editrole. 
13:48:23.604 INFO  Loading Command: kick. 
13:48:23.605 INFO  Loading Command: lock. 
13:48:23.605 INFO  Loading Command: mute. 
13:48:23.606 INFO  Loading Command: nick. 
13:48:23.607 INFO  Loading Command: report. 
13:48:23.608 INFO  Loading Command: slowmode. 
13:48:23.608 INFO  Loading Command: unban. 
13:48:23.609 INFO  Loading Command: undeafen. 
13:48:23.620 INFO  Loading Command: unlock. 
13:48:23.621 INFO  Loading Command: unmute. 
13:48:23.622 INFO  Loading Command: warn. 
13:48:23.622 INFO  Loading Command: warnings. 
13:48:23.624 INFO  Loading Command: friendcode. 
13:48:23.625 INFO  Loading Command: pokemon. 
13:48:23.626 INFO  Loading Command: tag-add. 
13:48:23.627 INFO  Loading Command: tag-delete. 
13:48:23.627 INFO  Loading Command: tag-edit. 
13:48:23.628 INFO  Loading Command: tag-view. 
13:48:23.629 INFO  Loading Command: tags. 
13:48:23.629 INFO  Loading Command: ticket-close. 
13:48:23.630 INFO  Loading Command: ticket-create. 
13:48:23.631 INFO  Loading Command: ticket-setup. 
13:48:23.632 INFO  Loading Command: ticket. 
13:48:23.633 INFO  Loading Command: embed. 
13:48:23.634 INFO  Loading Command: rr-add. 
13:48:23.634 INFO  Loading Command: rr-remove. 
13:48:23.635 INFO  Loading Command: set-lang. 
13:48:23.636 INFO  Loading Command: set-logs. 
13:48:23.636 INFO  Loading Command: set-plugin. 
13:48:23.637 INFO  =-=-=-=-=-=-=- Loading events(s): 44 -=-=-=-=-=-=-= 
13:48:23.637 INFO  =-=-=-=-=-=-=- Skipping ReactionRoles -=-=-=-=-=-=-= 
13:48:23.680 INFO  Loading Event: debug 
13:48:23.681 INFO  Loading Event: error 
13:48:23.681 INFO  Loading Event: guildCreate 
13:48:23.682 INFO  Loading Event: guildDelete 
13:48:23.683 INFO  Loading Event: guildUnavailable 
13:48:23.683 INFO  Loading Event: interactionCreate 
13:48:23.686 INFO  Loading Event: messageCreate 
13:48:23.686 INFO  Loading Event: rateLimited 
13:48:23.687 INFO  Loading Event: raw 
13:48:23.687 INFO  Loading Event: ready 
13:48:23.688 INFO  Loading Event: request 
13:48:23.688 INFO  Loading Event: warn 
13:48:23.689 INFO  Loading Event: endedGiveawayReactionAdded 
13:48:23.690 INFO  Loading Event: giveawayDeleted 
13:48:23.691 INFO  Loading Event: giveawayEnded 
13:48:23.691 INFO  Loading Event: giveawayReactionAdded 
13:48:23.692 INFO  Loading Event: giveawayReactionRemoved 
13:48:23.692 INFO  Loading Event: giveawayRerolled 
13:48:23.770 INFO  Loading Event: autoComplete 
13:48:23.772 INFO  Loading Event: clickButton 
13:48:23.799 INFO  Loading Event: clickMenu 
13:48:23.799 INFO  Loading Event: slashCreate 
13:48:23.800 INFO  Loading Event: ticketClose 
13:48:23.801 INFO  Loading Event: ticketCreate 
13:48:23.801 INFO  Loading Event: warning 
13:48:23.802 INFO  Loading Event: channelCreate 
13:48:23.803 INFO  Loading Event: channelDelete 
13:48:23.804 INFO  Loading Event: channelUpdate 
13:48:23.805 INFO  Loading Event: emojiCreate 
13:48:23.805 INFO  Loading Event: emojiDelete 
13:48:23.806 INFO  Loading Event: emojiUpdate 
13:48:23.807 INFO  Loading Event: guildBanAdd 
13:48:23.807 INFO  Loading Event: guildBanRemove 
13:48:23.808 INFO  Loading Event: guildMemberAdd 
13:48:23.810 INFO  Loading Event: guildMemberRemove 
13:48:23.810 INFO  Loading Event: guildMemberUpdate 
13:48:23.811 INFO  Loading Event: guildScheduledEventCreate 
13:48:23.812 INFO  Loading Event: guildScheduledEventDelete 
13:48:23.812 INFO  Loading Event: guildScheduledEventUpdate 
13:48:23.813 INFO  Loading Event: guildScheduledEventUserAdd 
13:48:23.814 INFO  Loading Event: guildScheduledEventUserRemove 
13:48:23.815 INFO  Loading Event: guildUpdate 
13:48:23.816 INFO  Loading Event: inviteCreate 
13:48:23.816 INFO  Loading Event: inviteDelete 
13:48:23.817 INFO  Loading Event: messageDelete 
13:48:23.818 INFO  Loading Event: messageDeleteBulk 
13:48:23.818 INFO  Loading Event: messageReactionAdd 
13:48:23.819 INFO  Loading Event: messageReactionRemove 
13:48:23.819 INFO  Loading Event: messageReactionRemoveAll 
13:48:23.820 INFO  Loading Event: messageUpdate 
13:48:23.821 INFO  Loading Event: roleCreate 
13:48:23.821 INFO  Loading Event: roleDelete 
13:48:23.822 INFO  Loading Event: roleUpdate 
13:48:23.822 INFO  Loading Event: stickerCreate 
13:48:23.823 INFO  Loading Event: stickerDelete 
13:48:23.823 INFO  Loading Event: stickerUpdate 
13:48:23.824 INFO  Loading Event: threadCreate 
13:48:23.824 INFO  Loading Event: threadDelete 
13:48:23.825 INFO  Loading Event: threadListSync 
13:48:23.825 INFO  Loading Event: threadMembersUpdate 
13:48:23.826 INFO  Loading Event: threadUpdate 
13:48:23.826 INFO  Loading Event: voiceStateUpdate 
13:48:23.828 INFO  Loading Event: shardDisconnect 
13:48:23.828 INFO  Loading Event: shardError 
13:48:23.829 INFO  Loading Event: shardReady 
13:48:23.829 INFO  Loading Event: shardReconnecting 
13:48:24.388 INFO  10 language(s) have loaded. (ar-EG, de-DE, en-US, en-upside, es-ES, fr-FR, it-IT, nl-NL, pt-BR, ru-RU) 
13:48:24.435 INFO  MongoDB successfully connected 
13:48:27.335 INFO  Shard: 0 has became ready with: 0 unavailable guilds. 
13:48:27.418 INFO  Statistics API has loaded on port:3000 
13:48:27.441 INFO  All guilds have been initialized. 
13:48:27.446 INFO  -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-= 
13:48:27.446 INFO  Prof Grand Oak#0818, ready to serve [1] users in [4] servers. 
13:48:27.447 INFO  -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-= 
13:48:28.771 INFO  =-=-=-=-=-=-=- Reload Commands -=-=-=-=-=-=-= 
13:48:28.771 INFO  Connect API.. 
13:48:53.869 INFO  Successfully deleted all guild commands. 
13:51:03.259 INFO  =-=-=-=-=-=-=- Config file Verification -=-=-=-=-=-=-= 
13:51:03.261 INFO  Verifying config.. 
13:51:03.261 INFO  Checking client details.. 
13:51:03.960 INFO  Checking MongoDB URL 
13:51:04.232 INFO  =-=-=-=-=-=-=- Loading shard(s) -=-=-=-=-=-=-= 
13:51:05.197 INFO  =-=-=-=-=-=-=- Loading command(s): 137 -=-=-=-=-=-=-= 
13:51:05.203 INFO  Loading Command: flip. 
13:51:05.204 INFO  Loading Command: meme. 
13:51:05.205 INFO  Loading Command: pokememe. 
13:51:05.206 INFO  Loading Command: type. 
13:51:05.207 INFO  Loading Command: random. 
13:51:05.208 INFO  Loading Command: rpokemon. 
13:51:05.210 INFO  Loading Command: eval. 
13:51:05.218 INFO  Loading Command: lavalink. 
13:51:05.220 INFO  Loading Command: refresh. 
13:51:05.221 INFO  Loading Command: reload. 
13:51:05.222 INFO  Loading Command: script. 
13:51:05.223 INFO  Loading Command: shutdown. 
13:51:05.252 INFO  Loading Command: user. 
13:51:05.254 INFO  Loading Command: g-delete. 
13:51:05.255 INFO  Loading Command: g-edit. 
13:51:05.256 INFO  Loading Command: g-pause. 
13:51:05.257 INFO  Loading Command: g-reroll. 
13:51:05.258 INFO  Loading Command: g-start. 
13:51:05.260 INFO  Loading Command: giveaway. 
13:51:05.262 INFO  Loading Command: leaderboard. 
13:51:05.466 INFO  Loading Command: rank. 
13:51:05.468 INFO  Loading Command: blurpify. 
13:51:05.468 INFO  Loading Command: captcha. 
13:51:05.469 INFO  Loading Command: cat. 
13:51:05.470 INFO  Loading Command: changemymind. 
13:51:05.471 INFO  Loading Command: clyde. 
13:51:05.472 INFO  Loading Command: craiyon. 
13:51:05.472 INFO  Loading Command: deepfry. 
13:51:05.473 INFO  Loading Command: dog. 
13:51:05.490 INFO  Loading Command: image. 
13:51:05.491 INFO  Loading Command: phcomment. 
13:51:05.492 INFO  Loading Command: qrcode. 
13:51:05.492 INFO  Loading Command: ship. 
13:51:05.493 INFO  Loading Command: threats. 
13:51:05.494 INFO  Loading Command: twitter. 
13:51:05.495 INFO  Loading Command: whowouldwin. 
13:51:05.497 INFO  Loading Command: poll. 
13:51:05.498 INFO  Loading Command: help. 
13:51:05.499 INFO  Loading Command: shorturl. 
13:51:05.500 INFO  Loading Command: status. 
13:51:05.501 INFO  Loading Command: addrole. 
13:51:05.502 INFO  Loading Command: ban. 
13:51:05.503 INFO  Loading Command: clear-warning. 
13:51:05.504 INFO  Loading Command: clear. 
13:51:05.504 INFO  Loading Command: deafen. 
13:51:05.505 INFO  Loading Command: delrole. 
13:51:05.506 INFO  Loading Command: dm. 
13:51:05.506 INFO  Loading Command: editrole. 
13:51:05.510 INFO  Loading Command: kick. 
13:51:05.511 INFO  Loading Command: lock. 
13:51:05.512 INFO  Loading Command: mute. 
13:51:05.512 INFO  Loading Command: nick. 
13:51:05.513 INFO  Loading Command: report. 
13:51:05.514 INFO  Loading Command: slowmode. 
13:51:05.514 INFO  Loading Command: unban. 
13:51:05.523 INFO  Loading Command: undeafen. 
13:51:05.524 INFO  Loading Command: unlock. 
13:51:05.525 INFO  Loading Command: unmute. 
13:51:05.526 INFO  Loading Command: warn. 
13:51:05.526 INFO  Loading Command: warnings. 
13:51:05.528 INFO  Loading Command: embed. 
13:51:05.529 INFO  Loading Command: rr-add. 
13:51:05.530 INFO  Loading Command: rr-remove. 
13:51:05.530 INFO  Loading Command: set-lang. 
13:51:05.531 INFO  Loading Command: set-logs. 
13:51:05.532 INFO  Loading Command: set-plugin. 
13:51:05.533 INFO  Loading Command: friendcode. 
13:51:05.534 INFO  Loading Command: pokemon. 
13:51:05.534 INFO  Loading Command: tag-add. 
13:51:05.535 INFO  Loading Command: tag-delete. 
13:51:05.536 INFO  Loading Command: tag-edit. 
13:51:05.537 INFO  Loading Command: tag-view. 
13:51:05.537 INFO  Loading Command: tags. 
13:51:05.538 INFO  Loading Command: ticket-close. 
13:51:05.539 INFO  Loading Command: ticket-create. 
13:51:05.540 INFO  Loading Command: ticket-setup. 
13:51:05.541 INFO  Loading Command: ticket. 
13:51:05.541 INFO  =-=-=-=-=-=-=- Loading events(s): 44 -=-=-=-=-=-=-= 
13:51:05.541 INFO  =-=-=-=-=-=-=- Skipping ReactionRoles -=-=-=-=-=-=-= 
13:51:05.644 INFO  Loading Event: autoComplete 
13:51:05.658 INFO  Loading Event: clickButton 
13:51:05.685 INFO  Loading Event: clickMenu 
13:51:05.686 INFO  Loading Event: slashCreate 
13:51:05.687 INFO  Loading Event: ticketClose 
13:51:05.688 INFO  Loading Event: ticketCreate 
13:51:05.688 INFO  Loading Event: warning 
13:51:05.689 INFO  Loading Event: endedGiveawayReactionAdded 
13:51:05.690 INFO  Loading Event: giveawayDeleted 
13:51:05.691 INFO  Loading Event: giveawayEnded 
13:51:05.692 INFO  Loading Event: giveawayReactionAdded 
13:51:05.692 INFO  Loading Event: giveawayReactionRemoved 
13:51:05.693 INFO  Loading Event: giveawayRerolled 
13:51:05.694 INFO  Loading Event: shardDisconnect 
13:51:05.695 INFO  Loading Event: shardError 
13:51:05.696 INFO  Loading Event: shardReady 
13:51:05.696 INFO  Loading Event: shardReconnecting 
13:51:05.697 INFO  Loading Event: debug 
13:51:05.698 INFO  Loading Event: error 
13:51:05.699 INFO  Loading Event: guildCreate 
13:51:05.700 INFO  Loading Event: guildDelete 
13:51:05.701 INFO  Loading Event: guildUnavailable 
13:51:05.702 INFO  Loading Event: interactionCreate 
13:51:05.704 INFO  Loading Event: messageCreate 
13:51:05.705 INFO  Loading Event: rateLimited 
13:51:05.705 INFO  Loading Event: raw 
13:51:05.706 INFO  Loading Event: ready 
13:51:05.707 INFO  Loading Event: request 
13:51:05.707 INFO  Loading Event: warn 
13:51:05.709 INFO  Loading Event: channelCreate 
13:51:05.710 INFO  Loading Event: channelDelete 
13:51:05.711 INFO  Loading Event: channelUpdate 
13:51:05.712 INFO  Loading Event: emojiCreate 
13:51:05.712 INFO  Loading Event: emojiDelete 
13:51:05.713 INFO  Loading Event: emojiUpdate 
13:51:05.714 INFO  Loading Event: guildBanAdd 
13:51:05.714 INFO  Loading Event: guildBanRemove 
13:51:05.715 INFO  Loading Event: guildMemberAdd 
13:51:05.717 INFO  Loading Event: guildMemberRemove 
13:51:05.718 INFO  Loading Event: guildMemberUpdate 
13:51:05.719 INFO  Loading Event: guildScheduledEventCreate 
13:51:05.719 INFO  Loading Event: guildScheduledEventDelete 
